1675551600000,23402.89000000,23423.67000000,23400.92000000,23404.80000000,1600.68543000,1675552499999,37477572.47522590,47781,814.96498000,19081585.72631510,0
1675552500000,23404.82000000,23421.92000000,23397.56000000,23417.15000000,1108.62742000,1675553399999,25951199.82427870,36171,538.71247000,12610922.67742280,0
1675553400000,23417.15000000,23418.79000000,23259.62000000,23298.81000000,4133.32646000,1675554299999,96440567.53857820,100012,1784.05823000,41626999.70631360,0
1675554300000,23300.43000000,23330.81000000,23278.71000000,23326.84000000,2628.76242000,1675555199999,61271072.54065230,70952,1271.25183000,29631621.91029390,0
1675555200000,23327.66000000,23371.99000000,23314.90000000,23335.83000000,1977.21075000,1675556099999,46143591.22723030,59108,1010.98865000,23594654.38579830,0
1675556100000,23335.37000000,23336.77000000,23280.48000000,23314.06000000,2152.21615000,1675556999999,50161347.88808470,63833,1054.09376000,24567532.96364090,0
1675557000000,23314.05000000,23349.50000000,23277.29000000,23342.00000000,2114.43936000,1675557899999,49298128.39749860,63373,1053.25964000,24557809.55201700,0
1675557900000,23342.00000000,23343.94000000,23230.00000000,23291.00000000,3427.37583000,1675558799999,79793431.96259950,88626,1615.43722000,37609804.00274940,0
1675558800000,23290.99000000,23317.00000000,23261.22000000,23303.83000000,1944.90536000,1675559699999,45309569.00222640,61561,991.68202000,23103004.55747260,0
1675559700000,23303.83000000,23330.58000000,23295.19000000,23328.24000000,1412.25428000,1675560599999,32921206.14691880,47480,782.73813000,18247133.50631530,0
1675560600000,23329.46000000,23333.06000000,23290.66000000,23297.76000000,1356.99768000,1675561499999,31635795.59223100,51307,644.64244000,15029082.86433220,0
1675561500000,23297.76000000,23324.35000000,23295.18000000,23319.48000000,1069.04059000,1675562399999,24920020.38103460,42929,556.66914000,12976678.30614600,0
1675562400000,23319.86000000,23345.49000000,23312.40000000,23336.03000000,1627.11294000,1675563299999,37962064.56594570,47901,849.48883000,19819318.78347350,0
1675563300000,23336.44000000,23347.59000000,23330.13000000,23334.60000000,1236.54554000,1675564199999,28859866.24311820,36084,636.84859000,14863729.26183590,0
1675564200000,23335.19000000,23342.72000000,23317.54000000,23320.75000000,1256.73237000,1675565099999,29318179.39336670,38059,615.34522000,14355593.25925600,0
1675565100000,23321.43000000,23326.67000000,23292.00000000,23292.21000000,1323.70077000,1675565999999,30854722.67831830,37124,616.06238000,14360273.75242730,0
1675566000000,23292.22000000,23339.00000000,23289.40000000,23327.73000000,1899.36673000,1675566899999,44271014.60915510,49705,1011.71140000,23582292.52092940,0
1675566900000,23328.34000000,23334.82000000,23304.20000000,23313.82000000,1319.10573000,1675567799999,30760867.80041490,38770,626.26301000,14603992.98815770,0
1675567800000,23313.82000000,23324.53000000,23301.34000000,23316.44000000,1212.03948000,1675568699999,28258780.00820050,36783,604.85718000,14102422.18746570,0
1675568700000,23316.91000000,23349.73000000,23311.26000000,23344.53000000,1721.77679000,1675569599999,40170825.67398470,45407,948.14751000,22121922.45427310,0
1675569600000,23344.53000000,23345.60000000,23333.42000000,23341.33000000,1175.21441000,1675570499999,27428792.91958940,33183,593.82544000,13859713.97646780,0
1675570500000,23341.11000000,23343.00000000,23326.23000000,23338.42000000,1040.56510000,1675571399999,24281252.07823200,31405,497.57120000,11610883.29483620,0
1675571400000,23338.95000000,23362.66000000,23337.48000000,23361.06000000,1580.40097000,1675572299999,36907334.88843400,45776,839.84584000,19613129.15851390,0
1675572300000,23360.40000000,23377.54000000,23351.75000000,23364.00000000,1241.03312000,1675573199999,28996235.07595720,35927,619.59702000,14476831.08705130,0
1675573200000,23364.33000000,23374.98000000,23360.73000000,23371.16000000,1075.05562000,1675574099999,25121473.86784270,30362,524.81222000,12263843.45696370,0
1675574100000,23371.51000000,23390.00000000,23362.23000000,23369.61000000,1225.37437000,1675574999999,28644597.31928460,32511,618.78049000,14465089.76202230,0
1675575000000,23370.09000000,23387.95000000,23361.91000000,23381.31000000,1266.70284000,1675575899999,29609215.63452490,37916,644.19696000,15058249.83348860,0
1675575900000,23381.30000000,23387.99000000,23364.84000000,23375.60000000,1173.65961000,1675576799999,27438451.39836720,30058,628.44993000,14692490.42862670,0
1675576800000,23375.12000000,23381.62000000,23362.12000000,23369.10000000,1477.28180000,1675577699999,34527308.66055860,35424,713.44462000,16675348.82033210,0
1675577700000,23369.10000000,23372.44000000,23343.51000000,23352.44000000,1515.85818000,1675578599999,35405744.23719970,34984,757.58787000,17695042.00149780,0
1675578600000,23353.00000000,23433.33000000,23347.19000000,23402.64000000,2414.32670000,1675579499999,56481439.82484860,59306,1269.93243000,29708550.95976650,0
1675579500000,23402.18000000,23404.29000000,23386.52000000,23392.80000000,1057.68413000,1675580399999,24745014.42394150,31440,515.13377000,12051990.39935890,0
1675580400000,23392.35000000,23404.60000000,23381.44000000,23384.13000000,1266.46744000,1675581299999,29627382.60142730,32175,619.46802000,14492285.05094440,0
1675581300000,23384.59000000,23387.31000000,23360.92000000,23386.08000000,1112.78994000,1675582199999,26012554.79849600,31518,549.10454000,12835954.54615290,0
1675582200000,23386.11000000,23391.97000000,23373.65000000,23384.66000000,984.63473000,1675583099999,23023624.98528190,29460,492.52762000,11516869.88932210,0
1675583100000,23384.14000000,23386.42000000,23371.95000000,23377.40000000,867.67421000,1675583999999,20285061.43517550,25105,431.04947000,10077378.94905670,0
1675584000000,23377.03000000,23393.61000000,23369.20000000,23375.73000000,1480.81673000,1675584899999,34622619.38334530,38046,733.86350000,17158927.23929330,0
1675584900000,23375.14000000,23380.01000000,23365.65000000,23377.59000000,1079.18646000,1675585799999,25222083.95201860,35558,542.32933000,12675158.71581020,0
1675585800000,23377.58000000,23419.74000000,23363.98000000,23408.42000000,2006.89365000,1675586699999,46948617.43681850,54039,1044.73099000,24440931.25320280,0
1675586700000,23408.42000000,23408.97000000,23385.00000000,23393.26000000,1357.99474000,1675587599999,31770011.65112980,42029,667.06871000,15605993.46494810,0
1675587600000,23393.26000000,23397.77000000,23387.79000000,23396.50000000,1149.76610000,1675588499999,26896485.19940510,34192,584.74501000,13679163.60566990,0
1675588500000,23396.03000000,23398.20000000,23370.00000000,23377.68000000,1389.79936000,1675589399999,32501755.47358290,36865,643.32410000,15045051.28612070,0
1675589400000,23377.13000000,23377.69000000,23356.46000000,23372.46000000,1696.62839000,1675590299999,39644263.78022210,44024,844.87855000,19742085.48427430,0
1675590300000,23372.96000000,23377.71000000,23356.40000000,23365.02000000,1168.66403000,1675591199999,27308582.42420350,34843,583.45096000,13633919.47352170,0
1675591200000,23365.02000000,23376.22000000,23360.86000000,23368.37000000,1267.59814000,1675592099999,29621446.21373010,32861,644.51851000,15061369.29196530,0
1675592100000,23367.86000000,23396.73000000,23364.94000000,23368.52000000,1681.96867000,1675592999999,39323550.54264770,43437,890.76710000,20825712.52982230,0
1675593000000,23368.09000000,23403.76000000,23367.43000000,23401.85000000,1419.33079000,1675593899999,33191812.37062980,37215,767.90647000,17958621.70736170,0
1675593900000,23402.51000000,23404.23000000,23380.66000000,23395.57000000,1418.37433000,1675594799999,33177513.42953960,37129,664.36115000,15540776.79799850,0
1675594800000,23396.12000000,23404.53000000,23386.35000000,23389.94000000,1572.27646000,1675595699999,36782652.08376870,37338,789.20487000,18463686.90807410,0
1675595700000,23390.35000000,23399.76000000,23383.00000000,23384.95000000,1226.02533000,1675596599999,28674929.70622570,33862,592.17463000,13850324.13917930,0
1675596600000,23384.92000000,23389.70000000,23355.00000000,23369.86000000,2362.82095000,1675597499999,55221862.06485080,60692,1167.40286000,27284000.04758660,0
1675597500000,23370.46000000,23371.24000000,23345.00000000,23356.33000000,1849.57762000,1675598399999,43204874.74172530,53008,878.45370000,20520388.07324590,0
1675598400000,23356.86000000,23374.80000000,23350.86000000,23355.07000000,1552.66231000,1675599299999,36275117.44095220,40174,778.49986000,18188670.40827240,0
