1675926900000,22661.28000000,22684.25000000,22648.94000000,22650.98000000,2483.18844000,1675927799999,56278719.09825990,76021,1187.65486000,26917984.60349260,0
1675927800000,22650.99000000,22697.55000000,22645.05000000,22682.30000000,2397.64610000,1675928699999,54364538.95641260,75019,1195.38749000,27104743.31081520,0
1675928700000,22681.76000000,22700.00000000,22660.32000000,22676.41000000,2307.72618000,1675929599999,52328453.57317450,67629,1124.84145000,25506635.49265410,0
1675929600000,22676.41000000,22705.00000000,22665.13000000,22683.34000000,2915.74554000,1675930499999,66150374.55825760,83473,1544.34316000,35038283.06786230,0
1675930500000,22683.93000000,22770.00000000,22681.19000000,22743.41000000,3869.59054000,1675931399999,87946119.43468480,104472,1970.68057000,44788490.39665390,0
1675931400000,22742.26000000,22751.27000000,22695.47000000,22702.72000000,3092.66116000,1675932299999,70244380.09275720,85449,1509.90518000,34295873.09793460,0
1675932300000,22702.03000000,22735.23000000,22700.36000000,22720.65000000,2241.40571000,1675933199999,50917807.15082060,70753,1098.36002000,24951729.37321510,0
1675933200000,22720.65000000,22738.37000000,22713.79000000,22730.77000000,2301.93307000,1675934099999,52316369.69556720,77409,1129.07074000,25661268.09116240,0
1675934100000,22730.77000000,22746.55000000,22682.74000000,22687.30000000,2639.04311000,1675934999999,59933494.10969300,79675,1243.96458000,28252627.62932140,0
1675935000000,22687.30000000,22712.22000000,22680.00000000,22697.00000000,2158.65590000,1675935899999,48995246.76600520,68134,1067.59214000,24231876.75383930,0
1675935900000,22697.62000000,22745.33000000,22696.50000000,22738.69000000,2707.39394000,1675936799999,61524248.12478040,80787,1417.44679000,32210518.05900230,0
1675936800000,22738.69000000,22741.20000000,22716.05000000,22722.98000000,2072.85211000,1675937699999,47107894.60245490,64675,1076.30470000,24460500.75741520,0
1675937700000,22722.98000000,22733.93000000,22707.84000000,22708.60000000,2200.95945000,1675938599999,50002873.13483160,60497,1052.26310000,23906854.94555330,0
1675938600000,22708.30000000,22716.97000000,22685.00000000,22688.13000000,2229.47510000,1675939499999,50607951.28772560,66622,1083.92401000,24604610.16973360,0
1675939500000,22687.19000000,22715.79000000,22670.60000000,22698.53000000,2514.05609000,1675940399999,57048114.47472770,70329,1254.11344000,28458667.23505960,0
1675940400000,22698.90000000,22706.20000000,22663.32000000,22672.45000000,2554.75685000,1675941299999,57960226.49024040,67061,1142.13345000,25912550.37281590,0
1675941300000,22672.96000000,22704.17000000,22671.22000000,22692.53000000,2183.92093000,1675942199999,49545380.45386400,63598,1113.55027000,25262651.01250520,0
1675942200000,22693.22000000,22717.81000000,22684.00000000,22712.55000000,2590.76162000,1675943099999,58811505.87611110,68951,1363.07882000,30943613.32400080,0
1675943100000,22712.04000000,22739.69000000,22666.81000000,22685.79000000,3423.11337000,1675943999999,77731496.54560600,83890,1655.85117000,37605059.80001180,0
1675944000000,22685.79000000,22700.78000000,22667.55000000,22676.99000000,2951.07346000,1675944899999,66942923.06566920,71810,1466.83136000,33275115.61439930,0
1675944900000,22676.99000000,22691.00000000,22650.00000000,22652.65000000,2813.84216000,1675945799999,63800861.53616510,67744,1295.34175000,29371502.95795250,0
1675945800000,22651.98000000,22690.98000000,22564.40000000,22677.63000000,6269.91678000,1675946699999,141953777.01430750,137327,3110.91803000,70438696.25158260,0
1675946700000,22678.69000000,22782.00000000,22677.63000000,22705.50000000,7395.95600000,1675947599999,168134576.81797450,152119,3985.66602000,90613497.90453680,0
1675947600000,22706.09000000,22745.62000000,22691.58000000,22717.08000000,3147.44916000,1675948499999,71511733.53663150,84724,1580.22225000,35905755.73885550,0
1675948500000,22716.45000000,22736.61000000,22683.74000000,22691.86000000,2990.92557000,1675949399999,67925853.58516250,75381,1358.88275000,30863408.26017560,0
1675949400000,22691.86000000,22769.31000000,22690.81000000,22693.63000000,4572.24974000,1675950299999,103977861.46229260,115747,2291.47386000,52112367.60234360,0
1675950300000,22695.32000000,22756.83000000,22691.00000000,22747.58000000,2846.17737000,1675951199999,64697870.08054760,86905,1473.53695000,33496909.37259110,0
1675951200000,22747.58000000,22761.62000000,22730.38000000,22738.68000000,3361.46519000,1675952099999,76469358.28408760,93284,1687.08825000,38381144.75098080,0
1675952100000,22738.68000000,22777.00000000,22736.16000000,22760.10000000,3205.47186000,1675952999999,72947357.59408500,89336,1692.47377000,38517002.52949720,0
1675953000000,22759.98000000,22831.41000000,22687.49000000,22693.55000000,8767.89932000,1675953899999,199385893.47812130,178922,4418.49743000,100495899.41077920,0
1675953900000,22694.81000000,22765.00000000,22673.46000000,22694.29000000,5889.80680000,1675954799999,133778066.44924340,146533,2959.56042000,67226794.84175450,0
1675954800000,22693.22000000,22712.56000000,22671.08000000,22680.11000000,4038.62931000,1675955699999,91641959.18866790,110641,1952.83689000,44315519.31075610,0
1675955700000,22681.08000000,22709.28000000,22586.00000000,22623.17000000,5855.45888000,1675956599999,132687385.09028530,138027,2757.82851000,62501228.93363660,0
1675956600000,22622.84000000,22645.97000000,22556.32000000,22581.81000000,6317.16042000,1675957499999,142757683.46803360,150280,3140.58299000,70974672.19413220,0
1675957500000,22581.81000000,22654.73000000,22575.71000000,22610.94000000,3925.92840000,1675958399999,88805068.54693120,103226,2040.50189000,46157382.93279340,0
1675958400000,22610.94000000,22623.41000000,22540.00000000,22607.02000000,4840.44708000,1675959299999,109361494.74288990,114068,2386.24204000,53917099.21265720,0
1675959300000,22605.81000000,22610.13000000,22500.00000000,22553.65000000,5499.82131000,1675960199999,124025719.37573620,133593,2722.19763000,61388859.44817230,0
1675960200000,22553.65000000,22558.88000000,22460.00000000,22541.06000000,6043.55929000,1675961099999,136069850.16107750,134131,2874.53570000,64721319.28718170,0
1675961100000,22541.06000000,22561.45000000,22452.00000000,22511.80000000,5128.17163000,1675961999999,115436472.24172110,117953,2522.66134000,56788917.07156240,0
1675962000000,22510.24000000,22589.50000000,22488.34000000,22575.47000000,4404.40280000,1675962899999,99311912.06394320,98756,2418.78913000,54540701.28847000,0
1675962900000,22575.47000000,22599.85000000,22546.82000000,22571.30000000,3272.28243000,1675963799999,73853151.25612640,73559,1615.72741000,36467169.41152000,0
1675963800000,22572.16000000,22582.02000000,22450.00000000,22516.43000000,5455.27606000,1675964699999,122742180.63593080,114003,2644.20522000,59492625.77001570,0
1675964700000,22516.43000000,22539.20000000,22465.96000000,22537.33000000,4320.76858000,1675965599999,97211990.02301350,93032,2224.10929000,50042376.82740610,0
1675965600000,22536.33000000,22562.65000000,22489.78000000,22560.95000000,4707.16011000,1675966499999,106066695.42385220,97774,2398.64249000,54052137.50695300,0
1675966500000,22560.95000000,22600.00000000,22536.67000000,22539.93000000,3634.74435000,1675967399999,82021257.26834020,82645,1845.24131000,41641276.33425510,0
1675967400000,22538.50000000,22584.61000000,22502.99000000,22504.51000000,3552.03550000,1675968299999,80088056.31593080,79832,1742.08704000,39280907.57736190,0
1675968300000,22504.51000000,22520.85000000,22464.28000000,22514.75000000,3969.35002000,1675969199999,89291133.59894780,83566,1950.78138000,43884135.51715910,0
1675969200000,22514.75000000,22530.00000000,22396.50000000,22434.13000000,5667.69971000,1675970099999,127320805.40931920,115924,2667.20376000,59923406.91819290,0
